,Date_time,Compound,Negative,Neutral,News_outlet,Positive,Tweet,Tweet_number
162,2018-03-20 16:11:00+00:00,0.0,0.0,1.0,CBS,0.0,"Country superstars @kennychesney, @ladyantebellum, @blakeshelton, and @KeithUrban have just been added to the stell… https://t.co/bJ4If7MacP",63
163,2018-03-19 21:02:26+00:00,0.7845,0.072,0.619,CBS,0.309,"RT @YandR_CBS: Forever evolving, Forever inspiring, Forever Young and Restless. ❤️ Get ready to celebrate 45 years of #YR starting in just…",64
164,2018-03-18 23:44:30+00:00,0.0,0.0,1.0,CBS,0.0,New start times in East/Central Time Zones: #60Minutes 7:37ET/6:37CT #Instinct series premiere 8:37ET/7:37CT… https://t.co/xT3YKqmu2M,65
165,2018-03-18 18:05:43+00:00,0.6514,0.0,0.787,CBS,0.213,Spend your Sunday streaming Second Round games LIVE with a FREE trial of CBS All Access! https://t.co/3P85rXLy4b https://t.co/zbWfirD9Ju,66
166,2018-03-18 17:09:53+00:00,0.1867,0.0,0.92,CBS,0.08,"RT @instinctcbs: TONIGHT, Dr. Dylan Reinhart rewrites the book on abnormal behavior. Don't miss the premiere of #Instinct at 8/7c! https://…",67
167,2018-03-17 19:00:02+00:00,0.0,0.0,1.0,CBS,0.0,"If any duo knows how to rock the stage, it's @FLAGALine. The Vocal Duo Of The Year nominee will perform live at the… https://t.co/FknabB8NQp",68
168,2018-03-17 17:42:43+00:00,0.6166,0.0,0.839,CBS,0.161,How is your bracket looking after last night? Stream Second Round games LIVE today with a FREE trial of CBS All Acc… https://t.co/25JlIpgwog,69
169,2018-03-17 14:00:03+00:00,0.7096,0.0,0.753,CBS,0.247,Where better to spend #StPatricksDay than the place everybody knows your name? It’s just your luck that every singl… https://t.co/Fom5wmdENL,70
170,2018-03-16 22:53:21+00:00,0.296,0.0,0.896,CBS,0.104,Stars @JakeMcDorman and Nik Dodani will join the cast in the upcoming revival of Murphy Brown coming to CBS.… https://t.co/JCAx29lo0i,71
171,2018-03-16 18:15:53+00:00,0.0,0.0,1.0,CBS,0.0,"RT @thegoodfight: Go behind the scenes with costume designer @DanLawsonStyle in ""Behind The Style,"" a new weekly video series all about the…",72
172,2018-03-16 16:28:40+00:00,0.6514,0.0,0.822,CBS,0.178,The games have just begun! Continue to stream First Round games LIVE today with a FREE trial of CBS All Access:… https://t.co/YTGsJ48zYP,73
173,2018-03-15 17:54:06+00:00,0.7088,0.0,0.763,CBS,0.237,"RT @TheTalkCBS: You asked, we answered! The fun never ends when the ladies #KeepTalking and answer your fan questions 🗣💬➡️ https://t.co/ie1…",74
174,2018-03-15 17:20:26+00:00,-0.4939,0.157,0.766,CBS,0.077,RT @instinctcbs: Dr. Dylan Reinhart is lured back into the field from his life of quiet academia when a certain serial killer makes things…,75
175,2018-03-15 16:42:41+00:00,0.6514,0.0,0.806,CBS,0.194,Stream First Round games LIVE today starting at 12PM ET with a FREE trial of CBS All Access! https://t.co/3P85rXLy4b https://t.co/vZow3YD8cb,76
176,2018-03-15 14:32:16+00:00,0.6115,0.0,0.734,CBS,0.266,RT @CBSSports: It's the most wonderful time of the year. #MarchMadness https://t.co/e4c9qohqSR,77
177,2018-03-14 19:30:01+00:00,0.6696,0.0,0.781,CBS,0.219,"Give these ladies some love! @Lauren_Alaina, @DBradbery, @carlypearce, and @RaeLynn are nominated for New Female Vo… https://t.co/IVhwURfJ3S",78
178,2018-03-13 18:48:52+00:00,0.3612,0.0,0.857,CBS,0.143,"RT @ManWithAPlan: Hungry for more #ManWithAPlan bloopers and behind-the-scenes videos featuring cast like @matt_leblanc, @thelizasnyder, @k…",79
179,2018-03-13 14:15:10+00:00,0.539,0.0,0.821,CBS,0.179,"Music stars @MileyCyrus, @edsheeran, @ladygaga, and more will honor the legendary @eltonofficial and his hit songs… https://t.co/UzxARCCLnI",80
180,2018-03-12 18:13:28+00:00,0.2244,0.0,0.917,CBS,0.083,RT @thegoodfight: The verdict is in. The new season of #TheGoodFight is 🔥🔥🔥! Stream it now on CBS All Access: https://t.co/FkYSNSXlRb https…,81
181,2018-03-12 01:20:43+00:00,0.0,0.0,1.0,CBS,0.0,"RT @MadamSecretary: In less than an hour, #MadamSecretary's Keith Carradine will be taking over the @MadamSecretary Twitter page! Tweet alo…",82
182,2018-03-09 22:48:26+00:00,0.4926,0.0,0.883,CBS,0.117,RT @DierksBentley: Take and post a photo of the woman in your life who inspires you daily! Use the hashtag #WomanAmenACM in your post for a…,83
183,2018-03-09 22:24:20+00:00,0.1275,0.092,0.795,CBS,0.113,"RT @MomCBS: If you missed guest star @KChenoweth in the latest episode of #Mom, not to worry! Watch now: https://t.co/RlvXoGOZ0l https://t.…",84
184,2018-03-09 21:10:21+00:00,0.4215,0.0,0.823,CBS,0.177,"Give a round of applause to @KelseaBallerini, @MirandaLambert, @Reba, @MarenMorris, and @CarrieUnderwood, the five… https://t.co/Ncp1BTXx6N",85
185,2018-03-09 18:27:28+00:00,0.8658,0.0,0.553,CBS,0.447,"RT @thegoodfight: Smart, sexy, and sophisticated. See what's coming this season on #TheGoodFight. https://t.co/CuKhx2G50P https://t.co/ygTI…",86
186,2018-03-09 16:02:27+00:00,0.0,0.0,1.0,CBS,0.0,RT @BlueBloods_CBS: Even stand-up guys fall down sometimes. #BlueBloods is new tonight at 10/9c! https://t.co/UOlDm22wWW,87
187,2018-03-08 18:00:49+00:00,0.8625,0.0,0.664,CBS,0.336,Today and every day we celebrate the women in our lives who empower and inspire us. Share a story about an influent… https://t.co/9rVtqrElvT,88
188,2018-03-08 17:03:04+00:00,0.4926,0.0,0.868,CBS,0.132,Take and post a photo of the woman in your life who inspires you daily! Use the hashtag #WomanAmenACM in your post… https://t.co/7ShhvE48zy,89
189,2018-03-07 18:39:10+00:00,-0.2023,0.23,0.619,CBS,0.15,"RT @thegoodfight: Meticulously constructed. Soapy &amp; sexy. Intoxicating, savage television. 🔥 Here's what critics are saying about #TheGoodF…",90
190,2018-03-07 17:06:02+00:00,0.0,0.0,1.0,CBS,0.0,"This just in! @Jason_Aldean, @mirandalambert, @LukeBryanOnline, and many more are set to perform at the 53rd Academ… https://t.co/mfxw2VxzU4",91
191,2018-03-06 18:10:59+00:00,0.6705,0.0,0.756,CBS,0.244,"Meet the ensemble of talented actors slated to join $1, a new mystery series coming to CBS All Access:… https://t.co/QoyYv7vxwg",92
192,2018-03-05 22:16:43+00:00,0.3818,0.0,0.833,CBS,0.167,"Will @Jason_Aldean, @garthbrooks, @LukeBryanOnline, @ChrisStapleton, or @KeithUrban be named Entertainer Of The Yea… https://t.co/rMD8zjeX3s",93
193,2018-03-04 08:05:26+00:00,0.4404,0.0,0.884,CBS,0.116,"RT @thegoodfight: It feels good to be back. 👠💄🔥 The season 2 premiere of #TheGoodFight is now streaming, exclusively on CBS All Access: htt…",94
194,2018-03-03 20:55:20+00:00,0.0,0.0,1.0,CBS,0.0,"RT @thegoodfight: Tomorrow, #TheGoodFight is back. Stream the season 2 premiere only on CBS All Access: https://t.co/tNFR8LBJO2 https://t.c…",95
195,2018-03-02 22:30:01+00:00,0.7096,0.0,0.753,CBS,0.247,"Who are the trailblazing women in your life that inspire you? Join CBS and the ANA's #SeeHer initiative, celebratin… https://t.co/M0KqZ41Bes",96
196,2018-03-02 20:30:01+00:00,0.7096,0.0,0.718,CBS,0.282,"Join @maria_bello, @aishatyler and @TeaLeoni in celebrating the accomplishments of women who have contributed to th… https://t.co/MefESBeFL3",97
197,2018-03-02 18:45:00+00:00,0.4939,0.0,0.849,CBS,0.151,"In honor of Women's History Month, CBS and the Association of National Advertisers' (ANA) #SeeHer initiative will p… https://t.co/2wtYxKJVuO",98
198,2018-03-01 18:59:01+00:00,-0.6981,0.21,0.79,CBS,0.0,RT @ZoeListerJones: Tonight’s an all new Life In Pieces and it’s directed by my ride or die @nataliaanderson!!!… https://t.co/2LPfmyLWrY,99
199,2018-03-01 18:12:57+00:00,0.4547,0.092,0.749,CBS,0.159,"RT @MarenMorris: Hot damn! Woke up from my post-wisdom teeth haze to find out I’m up for 4 @ACMawards ! So honored, especially for the Dear…",100
200,2018-04-09 20:19:46+00:00,0.0,0.0,1.0,CNN,0.0,"BREAKING: The FBI raided the office of the President's longtime attorney and confidant, Michael Cohen, the New York… https://t.co/A0Xx3te0hz",1
201,2018-04-09 19:59:45+00:00,0.4939,0.0,0.868,CNN,0.132,Porn star Stormy Daniels said in a new court filing that she would not have signed a hush agreement in 2016 had she… https://t.co/9WYYthR8h1,2
202,2018-04-09 19:52:46+00:00,0.0,0.0,1.0,CNN,0.0,Donald Trump just made the Masters all about him | Analysis by @CillizzaCNN https://t.co/hGcUTaTwTj https://t.co/HGVQNlCbhd,3
203,2018-04-09 19:39:14+00:00,-0.4019,0.174,0.731,CNN,0.096,"White House press secretary Sarah Sanders on Trump's debunked voter fraud claim: ""The President still strongly feel… https://t.co/jgybW3E0FJ",4
204,2018-04-09 19:33:53+00:00,0.0,0.0,1.0,CNN,0.0,"Apple co-founder Steve Wozniak says he's ""disgusted"" by how Facebook handles personal information, and that he deac… https://t.co/nQCRJjlbPF",5
205,2018-04-09 19:27:43+00:00,-0.4767,0.154,0.846,CNN,0.0,Facebook has suspended another data analytics company following allegations that it misled its users over how their… https://t.co/ngLR7ZO2hR,6
206,2018-04-09 19:18:26+00:00,-0.6124,0.217,0.783,CNN,0.0,RT @CNNPolitics: Sanders on whether Trump’s attitude toward Russian President Vladimir Putin has changed after the suspected attack in Syri…,7
207,2018-04-09 19:10:07+00:00,0.0,0.0,1.0,CNN,0.0,The Democratic case against impeaching President Trump | Analysis by @CillizzaCNN https://t.co/iJhkbkgwiN https://t.co/Gne816Sdqz,8
208,2018-04-09 19:00:45+00:00,0.0,0.192,0.58,CNN,0.228,RT @CNNPolitics: Sanders: “Signaling we want to remove our troops in no way degrades our ability to hold parties responsible” https://t.co/…,9
209,2018-04-09 19:00:06+00:00,0.0,0.0,1.0,CNN,0.0,"As images of Syrian children gasping and convulsing spread around the world, President Trump and other internationa… https://t.co/RdfRTlBJQ0",10
210,2018-04-09 18:59:12+00:00,-0.7845,0.331,0.669,CNN,0.0,White House press secretary Sarah Sanders on the suspected chemical weapons attack in Syria: “As President Trump cl… https://t.co/OobP8EM9Tf,11
211,2018-04-09 18:51:32+00:00,0.0,0.0,1.0,CNN,0.0,White House press secretary Sarah Sanders talks to reporters after President Trump said he would make a decision so… https://t.co/f0GqzDioAR,12
212,2018-04-09 18:50:04+00:00,-0.802,0.387,0.613,CNN,0.0,"Sean Hannity, who mocked Michelle Obama, says it's wrong to mock Melania Trump | via @CNNopinion… https://t.co/qWhCeSNLgG",13
213,2018-04-09 18:40:04+00:00,0.6808,0.0,0.781,CNN,0.219,Prince Harry and Meghan Markle are asking people who wish to send them a wedding gift to consider donating to one o… https://t.co/NHkoaY67G8,14
214,2018-04-09 18:30:10+00:00,-0.0772,0.075,0.925,CNN,0.0,"""Black Panther"" passes ""Titanic"" at the box office on the all-time list of highest grossing films… https://t.co/K3YcmgZUNa",15
215,2018-04-09 18:28:00+00:00,0.4767,0.0,0.86,CNN,0.14,A bodyguard for boxing champ Floyd Mayweather is recovering at an Atlanta hospital after being shot in the leg outs… https://t.co/ojVt62HPF5,16
216,2018-04-09 18:20:11+00:00,-0.6705,0.184,0.816,CNN,0.0,"Gassed where they had hidden, Syrian families were killed in minutes.

11 people from one family and eight from ano… https://t.co/01Z01avB0K",17
217,2018-04-09 18:10:07+00:00,-0.2263,0.095,0.905,CNN,0.0,"David Hogg, one of Marjory Stoneman Douglas High School's most visible student activists, will postpone his first y… https://t.co/oketcR6Acj",18
218,2018-04-09 18:00:12+00:00,0.0,0.0,1.0,CNN,0.0,"Illinois Democratic Sen. Tammy Duckworth gave birth to a baby girl Monday, her office announced, the first US senat… https://t.co/G8vl4Vc2CV",19
219,2018-04-09 17:56:36+00:00,0.0,0.0,1.0,CNN,0.0,"RT @CNNPolitics: Sen. Bill Nelson: If we don’t act on Facebook, “none of us are going to have any privacy anymore” https://t.co/j2vKcfuFuo",20
220,2018-04-09 17:50:03+00:00,0.2023,0.0,0.913,CNN,0.087,The federal government's top voice on ethics sent a letter to the EPA outlining areas of concern regarding agency c… https://t.co/GQcZs2YBFN,21
221,2018-04-09 17:40:10+00:00,-0.6486,0.261,0.739,CNN,0.0,"Voters in Anchorage, Alaska, narrowly reject a proposal to restrict bathroom access for transgender people, the fir… https://t.co/1XDALjEFwm",22
222,2018-04-09 17:30:07+00:00,0.5379,0.0,0.812,CNN,0.188,"Why Rick Scott's Senate candidacy is very, very good news for Republicans | Analysis by @CillizzaCNN… https://t.co/pGpb2HfJQz",23
223,2018-04-09 17:20:12+00:00,-0.7096,0.224,0.776,CNN,0.0,"Just before Bill Cosby walked into court Monday morning, a topless protester with ""Cosby rapist"" and women's names… https://t.co/dEBpuMfsbD",24
224,2018-04-09 17:10:08+00:00,0.0,0.0,1.0,CNN,0.0,The stock market can't figure out President Trump's trade policy https://t.co/HAB2bsxco0 https://t.co/UoCsLTvhKE,25
225,2018-04-09 17:00:12+00:00,-0.0258,0.154,0.647,CNN,0.199,Pope Francis says helping the poor and migrants is as important as opposing abortion https://t.co/B9rmyQdHgS https://t.co/XtVV4kelqz,26
226,2018-04-09 16:51:12+00:00,-0.6705,0.184,0.816,CNN,0.0,At least 23 schoolchildren were among those killed Monday in northern India after their bus skidded off the road an… https://t.co/67yfiJaJxX,27
227,2018-04-09 16:43:03+00:00,0.0,0.0,1.0,CNN,0.0,Some Facebook users can now see whether their data may have been obtained by political data firm Cambridge Analytic… https://t.co/HFVSiXVeK4,28
228,2018-04-09 16:36:26+00:00,-0.0772,0.129,0.756,CNN,0.116,Mark Zuckerberg has a clear message for Congress in the wake of the Cambridge Analytica scandal: It's my fault:… https://t.co/sl6PxaHXyO,29
229,2018-04-09 16:24:03+00:00,-0.802,0.366,0.551,CNN,0.083,"President Trump strongly condemns the ""atrocious"" chemical weapons attack in Syria and says a decision on US action… https://t.co/wBVvORqpm0",30
230,2018-04-09 16:15:27+00:00,-0.4215,0.216,0.69,CNN,0.095,"Does Putin bear responsibility for the suspected chemical attack in Syria?

President Trump: “He may, yeah, he may.… https://t.co/tmDaXti97p",31
231,2018-04-09 16:06:04+00:00,0.0,0.0,1.0,CNN,0.0,President Trump: “We’ll be making some major decisions over the next 24 to 48 hours” on a US response to the suspec… https://t.co/iSTwBp9FOX,32
232,2018-04-09 16:00:37+00:00,-0.5106,0.155,0.845,CNN,0.0,"President Trump condemns the “heinous attack” on Syrian civilians: “This is about humanity... If it’s Russia, if it… https://t.co/vQxuUYgOo0",33
233,2018-04-09 15:51:28+00:00,0.0,0.0,1.0,CNN,0.0,"Facebook CEO Mark Zuckerberg is on Capitol Hill to meet with lawmakers, including members of committees holding hea… https://t.co/vTmwxfTEHS",34
234,2018-04-09 15:50:06+00:00,-0.802,0.387,0.613,CNN,0.0,"Sean Hannity, who mocked Michelle Obama, says it's wrong to mock Melania Trump | via @CNNopinion… https://t.co/AgR2qL6zuv",35
235,2018-04-09 15:40:08+00:00,-0.5423,0.231,0.769,CNN,0.0,"Oklahoma teachers continue their walkout for a sixth day today, maintaining their pressure on state legislators for… https://t.co/Jppkmfi74G",36
236,2018-04-09 15:30:10+00:00,0.0258,0.059,0.876,CNN,0.064,"Rick Scott is the toughest challenger Bill Nelson has faced for Florida Senate, but Nelson's still a slight favorit… https://t.co/EHq9izkgN9",37
237,2018-04-09 15:20:12+00:00,0.0,0.0,1.0,CNN,0.0,What cities and states are doing about guns since the Parkland shooting https://t.co/vngGcWVQF7 https://t.co/9chaUhwhAl,38
238,2018-04-09 15:12:03+00:00,-0.4588,0.16,0.84,CNN,0.0,The FDA worried this drug was risky. Now doctors are concerned about the report of more than 700 deaths in the less… https://t.co/esK5Q2wVDM,39
239,2018-04-09 15:07:36+00:00,0.6808,0.0,0.781,CNN,0.219,People from both Canada and the United States are sharing photos of hockey sticks left on porches as a tribute to p… https://t.co/ubUTEoRBxU,40
240,2018-04-09 15:03:51+00:00,-0.6597,0.252,0.748,CNN,0.0,"A disaster was narrowly averted in eastern India on Saturday after a runaway train carrying up to 1,000 passengers… https://t.co/3DeQiqTNRR",41
241,2018-04-09 14:47:09+00:00,0.6808,0.0,0.781,CNN,0.219,Prince Harry and Meghan Markle are asking people who wish to send them a wedding gift to consider donating to one o… https://t.co/BOh2wHicgI,42
242,2018-04-09 14:31:06+00:00,-0.1901,0.077,0.923,CNN,0.0,"When it comes to Syria, President Trump can tweet and launch strikes if he wants, but not much else | Analysis by… https://t.co/q5wp5kGq43",43
243,2018-04-09 14:21:53+00:00,-0.4549,0.153,0.847,CNN,0.0,"RT @cnni: Two of the most wanted fighters from the British ISIS cell called ""the Beatles"" spoke with @npwcnn from inside the detention faci…",44
244,2018-04-09 14:20:03+00:00,0.0,0.0,1.0,CNN,0.0,"As images of Syrian children gasping and convulsing spread around the world, President Trump and other internationa… https://t.co/QFqM3UzVxs",45
245,2018-04-09 14:04:35+00:00,0.3182,0.0,0.881,CNN,0.119,Life coach Tony Robbins apologized for his comments about the #MeToo movement after suggesting during a March event… https://t.co/U0Ln3fjW8v,46
246,2018-04-09 13:52:05+00:00,0.0,0.0,1.0,CNN,0.0,From political refugee to CEO: How Geisha Williams made history by becoming the first Latina CEO of a Fortune 500 C… https://t.co/v9AAlj9mmM,47
247,2018-04-09 13:40:21+00:00,0.128,0.0,0.909,CNN,0.091,Defense Secretary James Mattis on the possibility of launching airstrikes against Syrian President Bashar al-Assad'… https://t.co/4Oi2LTEfJ4,48
248,2018-04-09 13:29:17+00:00,-0.0772,0.075,0.925,CNN,0.0,"""Black Panther"" passes ""Titanic"" at the box office on the all-time list of highest grossing films… https://t.co/Lf9lIVteVA",49
249,2018-04-09 13:20:01+00:00,-0.0258,0.18,0.645,CNN,0.175,Attorney General Jeff Sessions just made the opioid war harder to win | via @CNNopinion https://t.co/eO2ZYGLkm8 https://t.co/5ZmHgOzoz7,50
250,2018-04-09 13:12:03+00:00,-0.6597,0.252,0.748,CNN,0.0,"A disaster was narrowly averted in eastern India after a runaway train carrying up to 1,000 passengers rolled with… https://t.co/lGO0pA0YRX",51
251,2018-04-09 13:05:54+00:00,-0.0018,0.123,0.754,CNN,0.123,"Syria and it most powerful ally, Russia, blamed Israel for striking an airbase in the war-torn country on Monday, f… https://t.co/dU3bFRhJlV",52
252,2018-04-09 13:00:15+00:00,-0.3612,0.128,0.809,CNN,0.064,Stormy Daniels' legal team plans to release a composite sketch of the man the porn star says threatened her in 2011… https://t.co/Rbmaf5sW4J,53
253,2018-04-09 12:49:37+00:00,0.0,0.063,0.874,CNN,0.063,"Florida Republican Gov. Rick Scott says he's running for the US Senate, setting up a serious challenge to the state… https://t.co/9oHrPWsZw6",54
254,2018-04-09 12:45:10+00:00,0.6369,0.0,0.704,CNN,0.296,Beyond Tokyo: 8 of Japan's best foodie destinations https://t.co/0vjI9pVzDK via @CNNTravel https://t.co/MPo2WPjbfX,55
255,2018-04-09 12:38:55+00:00,-0.0258,0.154,0.647,CNN,0.199,Pope Francis says helping the poor and migrants is as important as opposing abortion https://t.co/XHbOXLchua https://t.co/XXBefmOdcn,56
256,2018-04-09 12:37:05+00:00,-0.25,0.114,0.818,CNN,0.068,Russia's Defense Ministry has claimed that Israel was behind a series of strikes on an airbase in central Syria on… https://t.co/IrPIXbxHUd,57
257,2018-04-09 12:30:11+00:00,0.0,0.0,1.0,CNN,0.0,"Donald Trump always strives to command center stage, but the US President is now embroiled in so many escalating gl… https://t.co/2yZT9mnSSF",58
258,2018-04-09 12:26:02+00:00,0.0,0.0,1.0,CNN,0.0,"Deutsche Bank, Germany's biggest lender, is getting rid of its CEO after years of heavy losses.… https://t.co/O1UvpLNxyz",59
259,2018-04-09 12:19:04+00:00,0.0,0.0,1.0,CNN,0.0,4 questions Congress must ask Facebook CEO Mark Zuckerberg https://t.co/5PaplSDYRt https://t.co/TPsfQPpUKu,60
260,2018-04-09 12:16:02+00:00,-0.1226,0.063,0.937,CNN,0.0,"Two of the most wanted fighters from the British ISIS cell known as ""the Beatles"" have called some of the group's a… https://t.co/ErTHLwtmHe",61
261,2018-04-09 12:12:37+00:00,0.0,0.0,1.0,CNN,0.0,"Facebook CEO Mark Zuckerberg is on Capitol Hill today to meet with lawmakers, including members of committees holdi… https://t.co/TEjSDM8O0O",62
262,2018-04-09 12:12:02+00:00,-0.5106,0.275,0.604,CNN,0.121,"New York Times top editor on journalism's ""biggest crisis"" https://t.co/YZqAM2JZ2X https://t.co/aGlBwRjZrc",63
263,2018-04-09 12:04:23+00:00,0.0,0.0,1.0,CNN,0.0,What cities and states are doing about guns since the Parkland shooting https://t.co/x2gNmQqcvg https://t.co/q70mtKVUqn,64
264,2018-04-09 12:03:04+00:00,0.0,0.0,1.0,CNN,0.0,Designing for hedonists: The evolution of nightclub interiors https://t.co/PJKGBCwL2b via @CNNStyle https://t.co/osJPpj5Jlo,65
265,2018-04-09 11:59:06+00:00,-0.6597,0.252,0.748,CNN,0.0,"A disaster was narrowly averted in eastern India on Saturday after a runaway train carrying up to 1,000 passengers… https://t.co/VGZeMMBqZ9",66
266,2018-04-09 11:56:02+00:00,0.0,0.0,1.0,CNN,0.0,"How President Trump might counter ""Animal Assad"" https://t.co/1UCL0ugNRt | via @CNNOpinion https://t.co/6Vxl00eqbc",67
267,2018-04-09 11:51:07+00:00,0.5859,0.0,0.759,CNN,0.241,16-year-old breaks Commonwealth Games record to win shooting gold for India https://t.co/ckEnqdDG2p https://t.co/Y7CYQy1zrp,68
268,2018-04-09 11:44:06+00:00,-0.3818,0.178,0.822,CNN,0.0,Here's everything you need to know about the US-China trade battle https://t.co/qfAXCtoeph https://t.co/qc6MwmahAG,69
269,2018-04-09 11:39:27+00:00,-0.5423,0.231,0.769,CNN,0.0,"Oklahoma teachers will continue their walkout for a sixth day today, maintaining their pressure on state legislator… https://t.co/FdYFsxlo0U",70
270,2018-04-09 11:38:04+00:00,-0.6124,0.417,0.583,CNN,0.0,"Lightning strike kills 1, injures 4 in Florida https://t.co/iDZeD9keEh https://t.co/MnHKWwyfzB",71
271,2018-04-09 11:31:05+00:00,0.0,0.0,1.0,CNN,0.0,Atlanta is the world's busiest airport for another year. Here's the rest of the list: https://t.co/qy5qAnTwjG,72
272,2018-04-09 11:30:06+00:00,0.0,0.0,1.0,CNN,0.0,"As images of Syrian children gasping and convulsing spread around the world, President Trump and other internationa… https://t.co/4UF8wtRLft",73
273,2018-04-09 11:26:30+00:00,-0.6249,0.186,0.814,CNN,0.0,"RT @NewDay: ""They're really very ordinary,"" says @npwcnn of British ISIS terrorists called ""the Beatles.""

""Unextraordinary people to some…",74
274,2018-04-09 11:26:19+00:00,-0.1226,0.066,0.934,CNN,0.0,"Two of the most wanted fighters from the British ISIS cell called ""the Beatles"" have called some of the group's act… https://t.co/TJ5ez1pFVh",75
275,2018-04-09 11:26:05+00:00,0.0,0.0,1.0,CNN,0.0,US military resumes air operations in Djibouti https://t.co/tb7GCGzpIl https://t.co/dMKZRtdHaw,76
276,2018-04-09 11:20:03+00:00,-0.6597,0.318,0.568,CNN,0.114,Ferrari mechanic suffers a broken leg after being hit by a car during a pit stop at the Bahrain Grand Prix https://t.co/Hz9pxAiJFO,77
277,2018-04-09 11:16:03+00:00,0.3182,0.0,0.881,CNN,0.119,Life coach Tony Robbins apologized for his comments about the #MeToo movement after suggesting during a March event… https://t.co/iWTVDtKsqB,78
278,2018-04-09 11:12:06+00:00,0.0,0.0,1.0,CNN,0.0,Advocacy groups claim YouTube illegally collects data from kids https://t.co/cekqlCi0z1 https://t.co/zjlS4plfp6,79
279,2018-04-09 11:10:34+00:00,-0.4588,0.16,0.84,CNN,0.0,The FDA worried this drug was risky. Now doctors are concerned about the report of more than 700 deaths in the less… https://t.co/7v8OKBAdFh,80
280,2018-04-09 11:06:04+00:00,0.0,0.0,1.0,CNN,0.0,Cambridge Analytica whistleblower says data could've come from more than 87 million users and be stored in Russia… https://t.co/Ul43cBSA1l,81
281,2018-04-09 11:00:09+00:00,-0.4019,0.153,0.847,CNN,0.0,"5 things for Monday:

- Syria
- Alaska 'bathroom bill'
- Hungary election
- Canada bus crash
- Tony Robbins and… https://t.co/4MGWimP6ee",82
282,2018-04-09 10:58:02+00:00,-0.802,0.444,0.556,CNN,0.0,Army identifies two soldiers killed in Kentucky helicopter crash https://t.co/Dqje3GDcLG https://t.co/rXwFCMGiXH,83
283,2018-04-09 10:52:06+00:00,-0.3182,0.246,0.628,CNN,0.126,Syria attack response looms over John Bolton's first week as national security adviser https://t.co/iqhidMOnZO https://t.co/YKp7r5Vlt0,84
284,2018-04-09 10:50:07+00:00,0.0,0.0,1.0,CNN,0.0,"When Congress returns Monday from a two-week recess, all eyes will be on Facebook CEO Mark Zuckerberg as he takes t… https://t.co/rvKkEqwlqD",85
285,2018-04-09 10:46:04+00:00,-0.4588,0.25,0.75,CNN,0.0,"A year after the US attacked Syria, what's changed? https://t.co/fD4i63D5cc https://t.co/T2skoyLYDv",86
286,2018-04-09 10:45:04+00:00,0.2263,0.14,0.628,CNN,0.232,Should Democrats worry that a blue wave is being treated like a sure thing? | Analysis by @zbyronwolf … https://t.co/ic7X2vHlwu,87
287,2018-04-09 10:41:02+00:00,-0.6249,0.389,0.611,CNN,0.0,"Muenster van attack driver acted alone, police say https://t.co/0ImvR5IoMW https://t.co/BweBbbfH2O",88
288,2018-04-09 10:35:35+00:00,0.0,0.0,1.0,CNN,0.0,Bill Cosby's retrial begins in Pennsylvania today -- the first time the comedian's case returns to court since the… https://t.co/mKOcWGBE5R,89
289,2018-04-09 10:35:05+00:00,0.0,0.0,1.0,CNN,0.0,"Republican Sen. John McCain says President Trump ""emboldened"" Syrian leader Bashar al-Assad with comments on US wit… https://t.co/2Dm4Cpqyla",90
290,2018-04-09 10:31:07+00:00,0.0,0.0,1.0,CNN,0.0,"New Trump adviser is ""not much of a carrot man"" https://t.co/5yAePVYewm | via @CNNopinion https://t.co/Cib9B7ZUTl",91
291,2018-04-09 10:26:01+00:00,-0.3182,0.112,0.837,CNN,0.051,Several cities and states have taken matters into their own hands on gun regulation since the February 14 Parkland… https://t.co/f9mmASATVg,92
292,2018-04-09 10:21:02+00:00,0.0,0.0,1.0,CNN,0.0,New details about the birth of the third child of the Duke and Duchess of Cambridge have been revealed by Kensingto… https://t.co/A6r1pHeuqm,93
293,2018-04-09 10:15:07+00:00,-0.1655,0.142,0.858,CNN,0.0,"Ad boycott continues, but Laura Ingraham is coming back https://t.co/A9aXH4c6Tb https://t.co/KBp3OW1IMd",94
294,2018-04-09 10:12:04+00:00,-0.7096,0.269,0.731,CNN,0.0,"The US denied attacking a Syrian airfield on Sunday, hours after President Donald Trump tweeted ""Animal Assad"" woul… https://t.co/KAoUrZQTf4",95
295,2018-04-09 10:06:04+00:00,0.3612,0.0,0.828,CNN,0.172,Jimmy Kimmel apologizes for jabs at Fox News host Sean Hannity https://t.co/fZDKYMkN5H https://t.co/WWKAqAwmj3,96
296,2018-04-09 09:59:03+00:00,0.0,0.0,1.0,CNN,0.0,"Stormy Daniels' attorney has once again filed a motion to depose President Donald Trump and his lawyer, Michael Coh… https://t.co/NjypxY1Pex",97
297,2018-04-09 09:57:23+00:00,-0.1531,0.071,0.929,CNN,0.0,"Are you one of the 87 million Facebook users affected by the Cambridge Analytica data breach?

CNN wants to hear fr… https://t.co/ceSEBdQnht",98
298,2018-04-09 09:52:58+00:00,-0.5719,0.236,0.764,CNN,0.0,"""A Quiet Place"" leads box office as horror keeps making noise https://t.co/gEzgD5vtI4 https://t.co/Cdq3ZTV6jE",99
